,,,,,,,,String Pot #1/Mid disp,,,String Pot #2/Mid disp,,,Strain Gages (ue),,,,,,
,,,,,,,,,,0.944,,,0.944,1,2,3,,4,5,6
Time,1.0000,,Loading step,Load,Loading (lb),LC,,Sting Pot,,Displacement (in),String Pot,,Displacement (in),Ext Bot,Int Top,Int Bot,Int Shear,Int Bot,Int Shear 2,Ext Top
12/22/2015 15:12:00.898,0.0000,,x,7382,-7217,0.000741,-0.000078,8.712266,-0.067078,-0.071057203,8.712266,-0.067078,-0.071057203,-0.000082,-0.000079,0.00033,0.000001,0.000367,-0.000003,-0.000172
12/22/2015 15:12:01.882,0.0000,,x,7391,-7226,-0.000799,-0.000078,8.711808,-0.067536,-0.071542373,8.711808,-0.067536,-0.071542373,-0.000082,-0.000079,0.000332,0.000001,0.000369,-0.000003,-0.000173
12/22/2015 15:12:02.895,0.0000,,x,7400,-7235,0.004081,-0.000079,8.711103,-0.068241,-0.072289195,8.711103,-0.068241,-0.072289195,-0.000083,-0.000079,0.000333,0.000001,0.00037,-0.000003,-0.000173
12/22/2015 15:12:03.909,0.0000,,x,7409,-7244,-0.000053,-0.000079,8.710698,-0.068646,-0.07271822,8.710698,-0.068646,-0.07271822,-0.000083,-0.00008,0.000334,0.000001,0.000372,-0.000003,-0.000174
12/22/2015 15:12:04.907,0.0000,,x,7418,-7253,-0.001555,-0.000079,8.710201,-0.069143,-0.073244703,8.710201,-0.069143,-0.073244703,-0.000083,-0.00008,0.000336,0.000001,0.000374,-0.000003,-0.000174
12/22/2015 15:12:05.890,0.0000,,x,7427,-7262,0.002441,-0.000079,8.709854,-0.06949,-0.073612288,8.709854,-0.06949,-0.073612288,-0.000083,-0.00008,0.000337,0.000001,0.000376,-0.000003,-0.000175
12/22/2015 15:12:06.888,0.0000,,x,7436,-7271,0.002288,-0.000079,8.709455,-0.069889,-0.074034958,8.709455,-0.069889,-0.074034958,-0.000083,-0.00008,0.000339,0.000001,0.000378,-0.000003,-0.000175
12/22/2015 15:12:07.886,0.0000,,x,7445,-7280,0.001156,-0.00008,8.708917,-0.070427,-0.074604873,8.708917,-0.070427,-0.074604873,-0.000084,-0.00008,0.000341,0.000001,0.00038,-0.000003,-0.000176
12/22/2015 15:12:08.901,0.0000,,x,7455,-7290,0.003605,-0.00008,8.708408,-0.070936,-0.075144068,8.708408,-0.070936,-0.075144068,-0.000084,-0.000081,0.000343,0.000001,0.000383,-0.000003,-0.000177
12/22/2015 15:12:09.899,0.0000,,x,7464,-7299,0.003232,-0.00008,8.707934,-0.07141,-0.075646186,8.707934,-0.07141,-0.075646186,-0.000084,-0.000081,0.000345,0.000001,0.000386,-0.000003,-0.000177
12/22/2015 15:12:10.897,0.0000,,x,7473,-7308,0.000642,-0.000081,8.707551,-0.071793,-0.076051907,8.707551,-0.071793,-0.076051907,-0.000085,-0.000081,0.000348,0.000001,0.000389,-0.000003,-0.000178
12/22/2015 15:12:11.896,0.0000,,x,7482,-7317,0.002885,-0.000081,8.707251,-0.072093,-0.076369703,8.707251,-0.072093,-0.076369703,-0.000085,-0.000081,0.00035,0.000001,0.000391,-0.000003,-0.000178
12/22/2015 15:12:12.910,0.0000,,x,7491,-7326,-0.002563,-0.000081,8.707115,-0.072229,-0.076513771,8.707115,-0.072229,-0.076513771,-0.000085,-0.000081,0.000351,0.000001,0.000392,-0.000003,-0.000178
12/22/2015 15:12:13.893,-0.0007,,14,7500,-7335,0.001797,-0.000081,8.706957,-0.072387,-0.076681144,8.706957,-0.072387,-0.076681144,-0.000085,-0.00008,0.00035,0.000001,0.000392,-0.000003,-0.000178
12/22/2015 15:13:17.014,0.0000,29,x,7517,-7352,-0.000835,-0.000081,8.706755,-0.072589,-0.076895127,8.706755,-0.072589,-0.076895127,-0.000085,-0.000077,0.00035,0.000001,0.000387,-0.000003,-0.000172
12/22/2015 15:13:18.012,0.0000,,x,7533,-7368,0.000556,-0.000081,8.706764,-0.07258,-0.076885593,8.706764,-0.07258,-0.076885593,-0.000085,-0.000077,0.00035,0.000001,0.000387,-0.000003,-0.000172
12/22/2015 15:13:19.015,0.0000,,x,7550,-7385,-0.000723,-0.000081,8.706666,-0.072678,-0.076989407,8.706666,-0.072678,-0.076989407,-0.000085,-0.000078,0.000351,0.000001,0.000389,-0.000003,-0.000173
12/22/2015 15:13:20.009,0.0000,,x,7567,-7402,-0.001916,-0.000081,8.706141,-0.073203,-0.077545551,8.706141,-0.073203,-0.077545551,-0.000085,-0.000079,0.000355,0.000001,0.000393,-0.000003,-0.000175
12/22/2015 15:13:21.023,0.0000,,x,7583,-7418,-0.001409,-0.000082,8.705471,-0.073873,-0.078255297,8.705471,-0.073873,-0.078255297,-0.000086,-0.000079,0.000358,0.000001,0.000396,-0.000003,-0.000177
12/22/2015 15:13:22.022,0.0000,,x,7600,-7435,0.001341,-0.000082,8.704879,-0.074465,-0.078882415,8.704879,-0.074465,-0.078882415,-0.000086,-0.00008,0.00036,0.000001,0.000398,-0.000003,-0.000178
12/22/2015 15:13:23.005,0.0000,,x,7617,-7452,-0.002981,-0.000083,8.704759,-0.074585,-0.079009534,8.704759,-0.074585,-0.079009534,-0.000087,-0.00008,0.000361,0.000001,0.0004,-0.000003,-0.000179
12/22/2015 15:13:24.004,0.0000,,x,7633,-7468,0.000202,-0.000083,8.704718,-0.074626,-0.079052966,8.704718,-0.074626,-0.079052966,-0.000087,-0.000081,0.000363,0.000001,0.000401,-0.000003,-0.000179
12/22/2015 15:13:25.002,0.0000,,x,7650,-7485,0.002007,-0.000083,8.704241,-0.075103,-0.079558263,8.704241,-0.075103,-0.079558263,-0.000087,-0.000081,0.000364,0.000001,0.000403,-0.000003,-0.00018
12/22/2015 15:13:26.001,0.0000,,x,7667,-7502,-0.002244,-0.000083,8.703965,-0.075379,-0.079850636,8.703965,-0.075379,-0.079850636,-0.000087,-0.000081,0.000366,0.000001,0.000405,-0.000003,-0.000181
12/22/2015 15:13:27.014,0.0000,,x,7683,-7518,0.00373,-0.000084,8.70364,-0.075704,-0.080194915,8.70364,-0.075704,-0.080194915,-0.000088,-0.000081,0.000368,0.000001,0.000407,-0.000003,-0.000181
12/22/2015 15:13:28.012,0.0000,,x,7700,-7535,-0.001029,-0.000084,8.70296,-0.076384,-0.080915254,8.70296,-0.076384,-0.080915254,-0.000088,-0.000082,0.00037,0.000001,0.000409,-0.000003,-0.000182
12/22/2015 15:13:29.010,0.0000,,x,7717,-7552,0.00069,-0.000085,8.702647,-0.076697,-0.081246822,8.702647,-0.076697,-0.081246822,-0.000089,-0.000082,0.000373,0.000001,0.000412,-0.000003,-0.000183
12/22/2015 15:13:30.009,0.0000,,x,7733,-7568,0.000814,-0.000085,8.702163,-0.077181,-0.081759534,8.702163,-0.077181,-0.081759534,-0.000089,-0.000082,0.000376,0.000001,0.000416,-0.000003,-0.000184
12/22/2015 15:13:31.023,0.0000,,x,7750,-7585,-0.000793,-0.000086,8.701638,-0.077706,-0.082315678,8.701638,-0.077706,-0.082315678,-0.00009,-0.000083,0.00038,0.000001,0.000419,-0.000003,-0.000185
12/22/2015 15:13:32.007,0.0000,,x,7767,-7602,0.002167,-0.000087,8.701265,-0.078079,-0.082710805,8.701265,-0.078079,-0.082710805,-0.000091,-0.000083,0.000383,0.000001,0.000423,-0.000003,-0.000186
12/22/2015 15:13:33.005,0.0000,,x,7783,-7618,0.002413,-0.000087,8.700939,-0.078405,-0.083056144,8.700939,-0.078405,-0.083056144,-0.000091,-0.000083,0.000386,0.000001,0.000426,-0.000003,-0.000187
12/22/2015 15:13:34.004,0.0000,,x,7800,-7635,-0.000394,-0.000088,8.700427,-0.078917,-0.083598517,8.700427,-0.078917,-0.083598517,-0.000092,-0.000083,0.000389,0.000001,0.000429,-0.000003,-0.000188
12/22/2015 15:13:35.002,0.0000,,x,7817,-7652,0.003953,-0.000089,8.700307,-0.079037,-0.083725636,8.700307,-0.079037,-0.083725636,-0.000093,-0.000083,0.000393,0.000001,0.000432,-0.000003,-0.000188
12/22/2015 15:13:36.015,0.0000,,x,7833,-7668,0.002464,-0.000089,8.699911,-0.079433,-0.084145127,8.699911,-0.079433,-0.084145127,-0.000093,-0.000083,0.000396,0.000001,0.000435,-0.000003,-0.000189
12/22/2015 15:13:37.014,0.0000,,x,7850,-7685,0.003076,-0.00009,8.699579,-0.079765,-0.084496822,8.699579,-0.079765,-0.084496822,-0.000094,-0.000083,0.0004,0.000001,0.000438,-0.000003,-0.00019
12/22/2015 15:13:38.012,0.0000,,x,7867,-7702,0.000247,-0.000091,8.699168,-0.080176,-0.084932203,8.699168,-0.080176,-0.084932203,-0.000095,-0.000084,0.000403,0.000001,0.000441,-0.000003,-0.00019
12/22/2015 15:13:39.014,0.0000,,x,7883,-7718,0.00091,-0.000091,8.698824,-0.08052,-0.08529661,8.698824,-0.08052,-0.08529661,-0.000095,-0.000084,0.000407,0.000001,0.000445,-0.000003,-0.000191
12/22/2015 15:13:40.009,0.0000,,x,7900,-7735,0.000543,-0.000092,8.698242,-0.081102,-0.085913136,8.698242,-0.081102,-0.085913136,-0.000096,-0.000084,0.00041,0.000001,0.000448,-0.000003,-0.000192
12/22/2015 15:13:41.024,0.0000,,x,7917,-7752,0.000483,-0.000093,8.698024,-0.08132,-0.086144068,8.698024,-0.08132,-0.086144068,-0.000097,-0.000084,0.000413,0.000001,0.000451,-0.000003,-0.000192
12/22/2015 15:13:42.023,0.0000,,x,7933,-7768,0.001893,-0.000093,8.697467,-0.081877,-0.08673411,8.697467,-0.081877,-0.08673411,-0.000097,-0.000084,0.000417,0.000001,0.000454,-0.000003,-0.000193
12/22/2015 15:13:43.005,0.0000,,x,7950,-7785,-0.000088,-0.000094,8.696822,-0.082522,-0.087417373,8.696822,-0.082522,-0.087417373,-0.000098,-0.000084,0.000421,0.000001,0.000457,-0.000003,-0.000193
12/22/2015 15:13:44.004,0.0000,,x,7967,-7802,-0.00257,-0.000095,8.696531,-0.082813,-0.087725636,8.696531,-0.082813,-0.087725636,-0.000099,-0.000084,0.000423,0.000001,0.00046,-0.000003,-0.000194
12/22/2015 15:13:45.002,0.0000,,x,7983,-7818,-0.002656,-0.000095,8.696484,-0.08286,-0.087775424,8.696484,-0.08286,-0.087775424,-0.000099,-0.000083,0.000424,0.000001,0.000461,-0.000003,-0.000193
12/22/2015 15:13:46.016,-0.0004,,15,8000,-7835,0.001653,-0.000096,8.696531,-0.082813,-0.087725636,8.696531,-0.082813,-0.087725636,-0.0001,-0.000083,0.000424,0.000001,0.000461,-0.000003,-0.000193
12/22/2015 15:14:20.228,0.0000,34,x,8014,-7849,0.004215,-0.000096,8.696139,-0.083205,-0.08814089,8.696139,-0.083205,-0.08814089,-0.0001,-0.000081,0.000425,0.000001,0.000458,-0.000003,-0.00019
12/22/2015 15:14:21.227,0.0000,,x,8029,-7864,-0.000516,-0.000096,8.69568,-0.083664,-0.088627119,8.69568,-0.083664,-0.088627119,-0.0001,-0.000081,0.000428,0.000001,0.000461,-0.000003,-0.000192
12/22/2015 15:14:22.240,0.0000,,x,8043,-7878,0.002215,-0.000097,8.695114,-0.08423,-0.089226695,8.695114,-0.08423,-0.089226695,-0.000101,-0.000082,0.000431,0.000001,0.000465,-0.000003,-0.000193
12/22/2015 15:14:23.240,0.0000,,x,8057,-7892,-0.000477,-0.000097,8.694596,-0.084748,-0.089775424,8.694596,-0.084748,-0.089775424,-0.000101,-0.000082,0.000434,0.000001,0.000468,-0.000003,-0.000194
12/22/2015 15:14:24.238,0.0000,,x,8071,-7906,0.003755,-0.000098,8.694242,-0.085102,-0.090150424,8.694242,-0.085102,-0.090150424,-0.000102,-0.000083,0.000436,0.000001,0.000471,-0.000003,-0.000195
12/22/2015 15:14:25.253,0.0000,,x,8086,-7921,0.000977,-0.000098,8.694052,-0.085292,-0.090351695,8.694052,-0.085292,-0.090351695,-0.000102,-0.000083,0.000438,0.000001,0.000473,-0.000003,-0.000196
12/22/2015 15:14:26.249,0.0000,,x,8100,-7935,0.001532,-0.000099,8.693796,-0.085548,-0.090622881,8.693796,-0.085548,-0.090622881,-0.000103,-0.000083,0.00044,0.000001,0.000475,-0.000003,-0.000197
12/22/2015 15:14:27.249,0.0000,,x,8114,-7949,0.000157,-0.000099,8.693381,-0.085963,-0.0910625,8.693381,-0.085963,-0.0910625,-0.000103,-0.000083,0.000442,0.000001,0.000477,-0.000004,-0.000197
12/22/2015 15:14:28.263,0.0000,,x,8129,-7964,0.002074,-0.0001,8.692986,-0.086358,-0.091480932,8.692986,-0.086358,-0.091480932,-0.000104,-0.000084,0.000444,0.000001,0.000479,-0.000004,-0.000198
12/22/2015 15:14:29.261,0.0000,,x,8143,-7978,0.001842,-0.0001,8.692787,-0.086557,-0.091691737,8.692787,-0.086557,-0.091691737,-0.000104,-0.000084,0.000446,0.000001,0.000481,-0.000004,-0.000199
12/22/2015 15:14:30.244,0.0000,,x,8157,-7992,-0.000895,-0.0001,8.69224,-0.087104,-0.092271186,8.69224,-0.087104,-0.092271186,-0.000104,-0.000084,0.000448,0.000001,0.000483,-0.000004,-0.000199
12/22/2015 15:14:31.258,0.0000,,x,8171,-8006,-0.000133,-0.000101,8.691886,-0.087458,-0.092646186,8.691886,-0.087458,-0.092646186,-0.000105,-0.000084,0.00045,0.000001,0.000485,-0.000004,-0.0002
12/22/2015 15:14:32.257,0.0000,,x,8186,-8021,0.002218,-0.000101,8.691358,-0.087986,-0.093205508,8.691358,-0.087986,-0.093205508,-0.000105,-0.000084,0.000452,0.000001,0.000488,-0.000004,-0.000201
12/22/2015 15:14:33.271,0.0000,,x,8200,-8035,-0.00227,-0.000102,8.69094,-0.088404,-0.093648305,8.69094,-0.088404,-0.093648305,-0.000106,-0.000084,0.000454,0.000001,0.00049,-0.000004,-0.000201
12/22/2015 15:14:34.253,0.0000,,x,8214,-8049,0.003609,-0.000102,8.690374,-0.08897,-0.094247881,8.690374,-0.08897,-0.094247881,-0.000106,-0.000084,0.000457,0.000001,0.000492,-0.000004,-0.000202
12/22/2015 15:14:35.268,0.0000,,x,8229,-8064,0.001523,-0.000103,8.689906,-0.089438,-0.094743644,8.689906,-0.089438,-0.094743644,-0.000107,-0.000085,0.000459,0.000001,0.000495,-0.000004,-0.000203
12/22/2015 15:14:36.266,0.0000,,x,8243,-8078,0.005382,-0.000103,8.689362,-0.089982,-0.095319915,8.689362,-0.089982,-0.095319915,-0.000107,-0.000085,0.000461,0.000001,0.000497,-0.000004,-0.000204
12/22/2015 15:14:37.263,0.0000,,x,8257,-8092,-0.001361,-0.000104,8.688831,-0.090513,-0.095882415,8.688831,-0.090513,-0.095882415,-0.000108,-0.000085,0.000463,0.000001,0.000499,-0.000005,-0.000204
12/22/2015 15:14:38.262,0.0000,,x,8271,-8106,-0.001313,-0.000104,8.688391,-0.090953,-0.096348517,8.688391,-0.090953,-0.096348517,-0.000108,-0.000085,0.000465,0.000001,0.000501,-0.000005,-0.000205
12/22/2015 15:14:39.277,0.0000,,x,8286,-8121,-0.002516,-0.000104,8.688085,-0.091259,-0.096672669,8.688085,-0.091259,-0.096672669,-0.000108,-0.000085,0.000466,0.000001,0.000503,-0.000005,-0.000205
12/22/2015 15:14:40.274,0.0000,,x,8300,-8135,0.001025,-0.000105,8.687734,-0.09161,-0.097044492,8.687734,-0.09161,-0.097044492,-0.000109,-0.000085,0.000468,0.000001,0.000504,-0.000005,-0.000206
12/22/2015 15:14:41.258,0.0000,,x,8314,-8149,-0.000378,-0.000105,8.687269,-0.092075,-0.097537076,8.687269,-0.092075,-0.097537076,-0.000109,-0.000085,0.00047,0.000001,0.000506,-0.000005,-0.000206
12/22/2015 15:14:42.257,0.0000,,x,8329,-8164,-0.001383,-0.000106,8.687079,-0.092265,-0.097738347,8.687079,-0.092265,-0.097738347,-0.00011,-0.000085,0.000471,0.000001,0.000508,-0.000005,-0.000207
12/22/2015 15:14:43.255,0.0000,,x,8343,-8178,-0.000876,-0.000106,8.68669,-0.092654,-0.098150424,8.68669,-0.092654,-0.098150424,-0.00011,-0.000085,0.000473,0.000001,0.000509,-0.000005,-0.000207
12/22/2015 15:14:44.274,0.0000,,x,8357,-8192,0.003899,-0.000106,8.686203,-0.093141,-0.098666314,8.686203,-0.093141,-0.098666314,-0.00011,-0.000085,0.000474,0.000001,0.000511,-0.000006,-0.000208
12/22/2015 15:14:45.268,0.0000,,x,8371,-8206,0.004288,-0.000106,8.685963,-0.093381,-0.098920551,8.685963,-0.093381,-0.098920551,-0.00011,-0.000085,0.000476,0.000001,0.000512,-0.000006,-0.000208
12/22/2015 15:14:46.265,0.0000,,x,8386,-8221,-0.001954,-0.000107,8.685542,-0.093802,-0.099366525,8.685542,-0.093802,-0.099366525,-0.000111,-0.000085,0.000478,0.000001,0.000514,-0.000006,-0.000208
12/22/2015 15:14:47.264,0.0000,,x,8400,-8235,0.00039,-0.000107,8.685248,-0.094096,-0.099677966,8.685248,-0.094096,-0.099677966,-0.000111,-0.000085,0.000479,0.000001,0.000516,-0.000006,-0.000209
12/22/2015 15:14:48.263,0.0000,,x,8414,-8249,0.001328,-0.000108,8.684723,-0.094621,-0.10023411,8.684723,-0.094621,-0.10023411,-0.000112,-0.000085,0.000481,0.000001,0.000517,-0.000007,-0.000209
12/22/2015 15:14:49.277,0.0000,,x,8429,-8264,0.003695,-0.000108,8.68429,-0.095054,-0.100692797,8.68429,-0.095054,-0.100692797,-0.000112,-0.000085,0.000483,0.000001,0.00052,-0.000007,-0.00021
12/22/2015 15:14:50.259,0.0000,,x,8443,-8278,0.001944,-0.000108,8.683933,-0.095411,-0.101070975,8.683933,-0.095411,-0.101070975,-0.000112,-0.000085,0.000485,0.000001,0.000522,-0.000007,-0.000211
12/22/2015 15:14:51.259,0.0000,,x,8457,-8292,0.003318,-0.000109,8.683357,-0.095987,-0.101681144,8.683357,-0.095987,-0.101681144,-0.000113,-0.000085,0.000488,0.000001,0.000524,-0.000008,-0.000211
12/22/2015 15:14:52.257,0.0000,,x,8471,-8306,0.000671,-0.000109,8.682987,-0.096357,-0.102073093,8.682987,-0.096357,-0.102073093,-0.000113,-0.000086,0.000489,0.000001,0.000526,-0.000008,-0.000212
12/22/2015 15:14:53.255,0.0000,,x,8486,-8321,0.003389,-0.000109,8.682946,-0.096398,-0.102116525,8.682946,-0.096398,-0.102116525,-0.000113,-0.000085,0.000489,0.000001,0.000526,-0.000008,-0.000211
12/22/2015 15:14:54.286,-0.0003,,16,8500,-8335,0.0035,-0.000109,8.682946,-0.096398,-0.102116525,8.682946,-0.096398,-0.102116525,-0.000113,-0.000085,0.000488,0.000001,0.000524,-0.000008,-0.00021
12/22/2015 15:15:23.629,0.0000,6,x,8571,-8406,-0.002222,-0.000109,8.68256,-0.096784,-0.102525424,8.68256,-0.096784,-0.102525424,-0.000113,-0.000082,0.000484,0.000001,0.000518,-0.000009,-0.000206
12/22/2015 15:15:24.628,0.0000,,x,8643,-8478,0.002263,-0.000109,8.682567,-0.096777,-0.102518008,8.682567,-0.096777,-0.102518008,-0.000113,-0.000083,0.000485,0.000001,0.000518,-0.000009,-0.000207
12/22/2015 15:15:25.626,0.0000,,x,8714,-8549,0.003669,-0.000109,8.682595,-0.096749,-0.102488347,8.682595,-0.096749,-0.102488347,-0.000113,-0.000083,0.000485,0.000001,0.000519,-0.000009,-0.000207
12/22/2015 15:15:26.625,0.0000,,x,8786,-8621,0.000776,-0.000109,8.682437,-0.096907,-0.10265572,8.682437,-0.096907,-0.10265572,-0.000113,-0.000083,0.000486,0.000001,0.00052,-0.000009,-0.000208
12/22/2015 15:15:27.624,0.0000,,x,8857,-8692,0.001944,-0.000109,8.682291,-0.097053,-0.102810381,8.682291,-0.097053,-0.102810381,-0.000113,-0.000083,0.000487,0.000001,0.000521,-0.000009,-0.000208
12/22/2015 15:15:28.622,0.0000,,x,8929,-8764,-0.002665,-0.000109,8.682165,-0.097179,-0.102943856,8.682165,-0.097179,-0.102943856,-0.000113,-0.000083,0.000488,0.000001,0.000521,-0.000009,-0.000208
12/22/2015 15:15:29.619,-0.0029,,17,9000,-8835,0.002263,-0.000109,8.682133,-0.097211,-0.102977754,8.682133,-0.097211,-0.102977754,-0.000113,-0.000083,0.000488,0.000001,0.000521,-0.000009,-0.000208
12/22/2015 15:19:43.772,0.0000,31,x,9016,-8851,0.002696,-0.000106,8.681457,-0.097887,-0.103693856,8.681457,-0.097887,-0.103693856,-0.00011,-0.00008,0.000476,0.000001,0.000501,-0.000009,-0.000201
12/22/2015 15:19:44.770,0.0000,,x,9031,-8866,0.002001,-0.000106,8.681485,-0.097859,-0.103664195,8.681485,-0.097859,-0.103664195,-0.00011,-0.00008,0.000475,0.000001,0.0005,-0.000009,-0.000201
12/22/2015 15:19:45.769,0.0000,,x,9047,-8882,-0.000468,-0.000106,8.681431,-0.097913,-0.103721398,8.681431,-0.097913,-0.103721398,-0.00011,-0.000079,0.000475,0.000001,0.000499,-0.000009,-0.0002
12/22/2015 15:19:46.766,0.0000,,x,9063,-8898,-0.000235,-0.000106,8.681362,-0.097982,-0.103794492,8.681362,-0.097982,-0.103794492,-0.00011,-0.00008,0.000475,0.000001,0.000499,-0.000009,-0.0002
12/22/2015 15:19:47.766,0.0000,,x,9078,-8913,0.003312,-0.000106,8.681466,-0.097878,-0.103684322,8.681466,-0.097878,-0.103684322,-0.00011,-0.00008,0.000476,0.000001,0.000501,-0.000009,-0.000201
12/22/2015 15:19:48.764,0.0000,,x,9094,-8929,0.001325,-0.000107,8.680916,-0.098428,-0.104266949,8.680916,-0.098428,-0.104266949,-0.000111,-0.000082,0.000481,0.000001,0.000506,-0.000009,-0.000205
12/22/2015 15:19:49.777,0.0000,,x,9109,-8944,-0.001664,-0.000108,8.679913,-0.099431,-0.105329449,8.679913,-0.099431,-0.105329449,-0.000112,-0.000083,0.000485,0.000001,0.000511,-0.000009,-0.000207
12/22/2015 15:19:50.776,0.0000,,x,9125,-8960,0.000712,-0.000108,8.679613,-0.099731,-0.105647246,8.679613,-0.099731,-0.105647246,-0.000112,-0.000083,0.000487,0.000001,0.000513,-0.000009,-0.000207
12/22/2015 15:19:51.774,0.0000,,x,9141,-8976,0.003312,-0.000108,8.679309,-0.100035,-0.10596928,8.679309,-0.100035,-0.10596928,-0.000112,-0.000083,0.000488,0.000001,0.000514,-0.000009,-0.000208
12/22/2015 15:19:52.773,0.0000,,x,9156,-8991,-0.002914,-0.000108,8.679237,-0.100107,-0.106045551,8.679237,-0.100107,-0.106045551,-0.000112,-0.000083,0.000489,0.000001,0.000515,-0.000009,-0.000209
12/22/2015 15:19:53.771,0.0000,,x,9172,-9007,0.0004,-0.000109,8.679037,-0.100307,-0.106257415,8.679037,-0.100307,-0.106257415,-0.000113,-0.000084,0.000491,0.000001,0.000517,-0.000009,-0.000209
12/22/2015 15:19:54.769,0.0000,,x,9188,-9023,0.001899,-0.000109,8.678848,-0.100496,-0.106457627,8.678848,-0.100496,-0.106457627,-0.000113,-0.000084,0.000492,0.000001,0.000518,-0.000009,-0.00021
12/22/2015 15:19:55.769,0.0000,,x,9203,-9038,-0.000401,-0.000109,8.6785,-0.100844,-0.106826271,8.6785,-0.100844,-0.106826271,-0.000113,-0.000085,0.000494,0.000001,0.00052,-0.000009,-0.000211
12/22/2015 15:19:56.765,0.0000,,x,9219,-9054,-0.000449,-0.00011,8.678105,-0.101239,-0.107244703,8.678105,-0.101239,-0.107244703,-0.000114,-0.000085,0.000497,0.000001,0.000523,-0.000009,-0.000212
12/22/2015 15:19:57.764,0.0000,,x,9234,-9069,-0.001473,-0.000111,8.67775,-0.101594,-0.107620763,8.67775,-0.101594,-0.107620763,-0.000115,-0.000085,0.000499,0.000001,0.000526,-0.000009,-0.000213
12/22/2015 15:19:58.778,0.0000,,x,9250,-9085,0.000671,-0.000111,8.67739,-0.101954,-0.108002119,8.67739,-0.101954,-0.108002119,-0.000115,-0.000086,0.000502,0.000001,0.000529,-0.00001,-0.000214
12/22/2015 15:19:59.776,0.0000,,x,9266,-9101,0.001312,-0.000112,8.676862,-0.102482,-0.108561441,8.676862,-0.102482,-0.108561441,-0.000116,-0.000086,0.000504,0.000001,0.000532,-0.00001,-0.000215
12/22/2015 15:20:00.776,0.0000,,x,9281,-9116,0.000977,-0.000112,8.676359,-0.102985,-0.10909428,8.676359,-0.102985,-0.10909428,-0.000116,-0.000086,0.000507,0.000001,0.000534,-0.00001,-0.000216
12/22/2015 15:20:01.773,0.0000,,x,9297,-9132,0.003149,-0.000113,8.67584,-0.103504,-0.109644068,8.67584,-0.103504,-0.109644068,-0.000117,-0.000087,0.000509,0.000001,0.000537,-0.00001,-0.000217
12/22/2015 15:20:02.771,0.0000,,x,9313,-9148,-0.000311,-0.000113,8.675452,-0.103892,-0.110055085,8.675452,-0.103892,-0.110055085,-0.000117,-0.000087,0.000511,0.000001,0.000539,-0.00001,-0.000218
12/22/2015 15:20:03.770,0.0000,,x,9328,-9163,0.001494,-0.000114,8.675078,-0.104266,-0.110451271,8.675078,-0.104266,-0.110451271,-0.000118,-0.000087,0.000513,0.000001,0.000541,-0.00001,-0.000219
12/22/2015 15:20:04.768,0.0000,,x,9344,-9179,0.004125,-0.000115,8.674655,-0.104689,-0.110899364,8.674655,-0.104689,-0.110899364,-0.000119,-0.000087,0.000516,0.000001,0.000544,-0.00001,-0.000219
12/22/2015 15:20:05.767,0.0000,,x,9359,-9194,0.001647,-0.000115,8.67431,-0.105034,-0.111264831,8.67431,-0.105034,-0.111264831,-0.000119,-0.000087,0.000518,0.000001,0.000546,-0.00001,-0.00022
12/22/2015 15:20:06.765,0.0000,,x,9375,-9210,0.000084,-0.000116,8.674085,-0.105259,-0.111503178,8.674085,-0.105259,-0.111503178,-0.00012,-0.000088,0.000521,0.000001,0.000548,-0.00001,-0.000221
12/22/2015 15:20:07.764,0.0000,,x,9391,-9226,-0.001125,-0.000116,8.673532,-0.105812,-0.112088983,8.673532,-0.105812,-0.112088983,-0.00012,-0.000088,0.000523,0.000001,0.000551,-0.00001,-0.000222
12/22/2015 15:20:08.777,0.0000,,x,9406,-9241,0.002444,-0.000117,8.673083,-0.106261,-0.112564619,8.673083,-0.106261,-0.112564619,-0.000121,-0.000088,0.000526,0.000001,0.000554,-0.00001,-0.000223
12/22/2015 15:20:09.776,0.0000,,x,9422,-9257,-0.000264,-0.000117,8.672438,-0.106906,-0.113247881,8.672438,-0.106906,-0.113247881,-0.000121,-0.000088,0.000528,0.000001,0.000556,-0.00001,-0.000223
12/22/2015 15:20:10.774,0.0000,,x,9438,-9273,0.003015,-0.000118,8.672027,-0.107317,-0.113683263,8.672027,-0.107317,-0.113683263,-0.000122,-0.000088,0.000531,0.000001,0.000559,-0.00001,-0.000224
